date,RV,TPV,MedRV,JV,JV_med
2024-03-13,6.485150,6.468786,6.397332,0.016364,0.087818
2024-03-14,15.746873,15.746873,15.746873,0.000000,0.000000
2024-03-15,34.451389,34.451389,34.264868,0.000000,0.186521
2024-03-16,13.303432,13.303432,12.694341,0.000000,0.609091
2024-03-17,10.451622,9.748775,9.858314,0.702847,0.593308
2024-03-18,10.198340,9.880048,9.682604,0.318291,0.515736
2024-03-19,25.821778,24.271203,25.159923,1.550575,0.661856
2024-03-20,26.908985,26.908985,26.908985,0.000000,0.000000
2024-03-21,13.720708,12.365465,12.522082,1.355242,1.198626
2024-03-22,14.591810,13.804958,14.543657,0.786851,0.048152
2024-03-23,6.372360,5.497143,5.216544,0.875217,1.155816
2024-03-24,6.956339,6.362961,6.206059,0.593378,0.750280
2024-03-25,9.660346,9.195540,9.355358,0.464805,0.304988
2024-03-26,8.147342,8.041325,8.147342,0.106016,0.000000
2024-03-27,10.629835,9.825670,9.277071,0.804165,1.352764
2024-03-28,5.627585,4.955320,4.793858,0.672264,0.833727
2024-03-29,2.910260,2.803062,2.740085,0.107199,0.170176
2024-03-30,1.092254,1.002271,1.009168,0.089983,0.083086
2024-03-31,1.765436,1.520101,1.488932,0.245335,0.276504
2024-04-01,5.371585,5.023738,5.371585,0.347847,0.000000
2024-04-02,15.699092,14.294409,14.561481,1.404683,1.137611
2024-04-03,6.929587,6.538981,6.160730,0.390606,0.768857
2024-04-04,6.728593,6.557303,6.096826,0.171290,0.631767
2024-04-05,8.501775,7.591185,7.494223,0.910590,1.007552
2024-04-06,2.444138,2.014509,2.000534,0.429629,0.443604
2024-04-07,3.105926,2.676796,2.716852,0.429130,0.389074
2024-04-08,5.717821,5.447280,5.371760,0.270542,0.346061
2024-04-09,7.844531,7.291758,7.278629,0.552773,0.565902
2024-04-10,8.561976,8.300286,8.428679,0.261690,0.133297
2024-04-11,6.579223,5.941394,5.910433,0.637830,0.668790
2024-04-12,14.959853,12.277774,11.747364,2.682079,3.212489
2024-04-13,33.189878,31.921813,28.498013,1.268065,4.691865
2024-04-14,20.563117,19.379012,19.466342,1.184105,1.096776
2024-04-15,14.096003,13.752568,13.256314,0.343436,0.839690
2024-04-16,16.677424,15.871864,15.199698,0.805560,1.477726
2024-04-17,15.178665,13.762495,13.426366,1.416170,1.752300
2024-04-18,11.983067,10.442799,10.289158,1.540269,1.693909
2024-04-19,23.128737,21.780651,21.759618,1.348086,1.369120
2024-04-20,6.631034,6.631034,6.631034,0.000000,0.000000
2024-04-21,3.908669,3.680087,3.505534,0.228582,0.403135
2024-04-22,5.706316,5.312358,5.291371,0.393958,0.414945
2024-04-23,3.023669,2.875980,2.840726,0.147689,0.182943
2024-04-24,5.773025,5.284258,5.254486,0.488768,0.518540
2024-04-25,6.077642,6.018997,5.656819,0.058645,0.420823
2024-04-26,4.210755,3.711958,3.688798,0.498797,0.521957
2024-04-27,3.934287,3.859997,3.247414,0.074290,0.686873
2024-04-28,2.129664,1.904923,1.865926,0.224741,0.263738
2024-04-29,5.304241,4.318016,4.285437,0.986225,1.018804
2024-04-30,11.685375,11.264246,10.132256,0.421129,1.553119
2024-05-01,19.752157,19.271565,18.916094,0.480592,0.836063
2024-05-02,8.925323,8.925323,8.724765,0.000000,0.200558
2024-05-03,8.631774,7.134387,7.314414,1.497387,1.317360
2024-05-04,5.258484,4.164502,3.849589,1.093982,1.408895
2024-05-05,3.763524,3.413467,3.171089,0.350057,0.592435
2024-05-06,6.593785,5.667412,5.552061,0.926374,1.041725
2024-05-07,5.327061,5.068755,5.063384,0.258306,0.263677
2024-05-08,6.057035,5.442160,5.240180,0.614876,0.816855
2024-05-09,4.212612,3.863995,3.818027,0.348617,0.394585
2024-05-10,6.364791,5.489821,5.789653,0.874970,0.575138
2024-05-11,1.753416,1.596116,1.732580,0.157300,0.020837
2024-05-12,1.557604,1.356655,1.328860,0.200949,0.228743
2024-05-13,5.082388,4.652455,4.734909,0.429933,0.347479
2024-05-14,5.716360,4.887243,4.816886,0.829118,0.899474
2024-05-15,9.099669,7.368062,7.650783,1.731606,1.448885
2024-05-16,4.215674,3.606120,3.694445,0.609554,0.521229
2024-05-17,3.475463,2.886594,3.063132,0.588869,0.412331
2024-05-18,1.329365,1.071405,1.055030,0.257961,0.274336
2024-05-19,1.991647,1.807706,1.748609,0.183941,0.243038
2024-05-20,6.799652,6.769220,6.668664,0.030432,0.130988
2024-05-21,5.843928,5.209519,4.977923,0.634409,0.866005
2024-05-22,4.902282,3.818139,3.917057,1.084144,0.985226
2024-05-23,9.049381,8.191525,7.774294,0.857856,1.275088
2024-05-24,3.461496,3.266909,3.248425,0.194587,0.213071
2024-05-25,0.962138,0.828921,0.884522,0.133218,0.077616
2024-05-26,1.140735,0.890694,0.953262,0.250041,0.187473
2024-05-27,2.903398,2.657643,2.544207,0.245755,0.359191
2024-05-28,5.213730,4.641813,5.029647,0.571916,0.184082
2024-05-29,3.285938,3.285938,3.085164,0.000000,0.200775
2024-05-30,3.714751,3.267848,3.239795,0.446903,0.474956
2024-05-31,3.638585,3.399292,3.454667,0.239293,0.183918
2024-06-01,0.467436,0.374548,0.390008,0.092888,0.077428
2024-06-02,1.347474,1.241422,1.233583,0.106052,0.113891
2024-06-03,3.962298,3.962298,3.938051,0.000000,0.024247
2024-06-04,3.398103,3.034356,3.092575,0.363748,0.305529
2024-06-05,3.477401,3.202520,3.176118,0.274880,0.301283
2024-06-06,2.102077,1.848677,1.902122,0.253401,0.199955
2024-06-07,5.620878,4.389066,4.475681,1.231812,1.145197
2024-06-08,0.411028,0.342802,0.354274,0.068226,0.056754
2024-06-09,0.562458,0.464401,0.460330,0.098058,0.102129
2024-06-10,1.418790,1.185808,1.195152,0.232982,0.223638
2024-06-11,6.725526,5.331587,6.014821,1.393939,0.710705
2024-06-12,8.501610,6.441645,5.764887,2.059965,2.736723
2024-06-13,4.571608,4.286625,4.182566,0.284983,0.389042
2024-06-14,4.836016,4.416543,4.667924,0.419473,0.168092
2024-06-15,0.586346,0.512189,0.489844,0.074157,0.096502
2024-06-16,0.805608,0.581828,0.583649,0.223780,0.221958
2024-06-17,3.899236,3.662545,3.607899,0.236692,0.291338
2024-06-18,8.315919,8.111567,7.543606,0.204352,0.772313
2024-06-19,2.207400,1.909760,1.893940,0.297640,0.313460
2024-06-20,2.866391,2.653059,2.839508,0.213333,0.026883
2024-06-21,3.796286,3.036909,3.036199,0.759377,0.760087
2024-06-22,0.346453,0.275915,0.295878,0.070537,0.050574
2024-06-23,0.709433,0.637569,0.638970,0.071864,0.070464
2024-06-24,10.732565,9.453774,8.590816,1.278791,2.141749
2024-06-25,4.971756,4.477992,4.397647,0.493764,0.574109
2024-06-26,3.002861,2.747408,2.777821,0.255453,0.225041
2024-06-27,2.792756,2.556156,2.511897,0.236600,0.280859
2024-06-28,3.262902,3.148051,3.130642,0.114850,0.132259
2024-06-29,0.781479,0.639065,0.688295,0.142414,0.093184
2024-06-30,2.034230,1.821392,1.701475,0.212838,0.332755
2024-07-01,3.008632,2.811035,2.668528,0.197597,0.340104
2024-07-02,2.186232,1.935104,1.846366,0.251128,0.339867
2024-07-03,4.600436,4.103045,3.914145,0.497391,0.686290
2024-07-04,14.086015,12.540833,11.776250,1.545182,2.309765
2024-07-05,19.713106,19.326301,17.983105,0.386805,1.730001
2024-07-06,3.616301,3.583050,3.478830,0.033252,0.137472
2024-07-07,4.541609,4.162006,4.351411,0.379603,0.190197
2024-07-08,19.318786,19.318786,19.318786,0.000000,0.000000
2024-07-09,7.639311,6.462031,6.797575,1.177280,0.841736
2024-07-10,6.650406,6.432492,5.938847,0.217914,0.711558
2024-07-11,8.447221,7.578618,7.435134,0.868603,1.012087
2024-07-12,5.294211,4.863048,4.824367,0.431163,0.469844
2024-07-13,3.260762,2.788067,2.793613,0.472695,0.467149
2024-07-14,4.442886,3.783713,3.713839,0.659173,0.729047
2024-07-15,7.605880,6.938653,6.815311,0.667227,0.790569
2024-07-16,9.249969,8.449265,8.292426,0.800704,0.957543
2024-07-17,6.151825,5.960692,5.884578,0.191133,0.267248
2024-07-18,4.305720,3.901123,3.999568,0.404598,0.306152
2024-07-19,5.419791,4.718896,4.724537,0.700896,0.695255
2024-07-20,2.615489,1.883114,1.927448,0.732376,0.688042
2024-07-21,4.640659,3.840667,3.792173,0.799992,0.848486
2024-07-22,4.341543,3.602025,3.639662,0.739518,0.701881
2024-07-23,6.325209,5.820429,6.150825,0.504780,0.174384
2024-07-24,4.424175,4.088588,3.898770,0.335587,0.525405
2024-07-25,7.138606,6.572628,6.628247,0.565978,0.510359
2024-07-26,4.106717,3.350997,3.318855,0.755719,0.787862
2024-07-27,11.968452,10.596101,8.873918,1.372351,3.094534
2024-07-28,2.219884,2.015521,2.014474,0.204363,0.205410
2024-07-29,7.105167,6.595046,5.934703,0.510121,1.170464
2024-07-30,5.818785,5.584581,5.618239,0.234204,0.200546
2024-07-31,6.100336,5.788495,5.872373,0.311841,0.227963
2024-08-01,8.248409,7.958281,7.997231,0.290127,0.251178
2024-08-02,14.803778,13.575887,13.030318,1.227891,1.773460
2024-08-03,9.751971,8.259810,8.487398,1.492161,1.264573
2024-08-04,8.880476,8.361061,8.722858,0.519414,0.157618
2024-08-05,115.821868,104.167153,98.765337,11.654715,17.056531
2024-08-06,20.717534,19.006082,18.504540,1.711452,2.212994
2024-08-07,14.925920,14.925920,14.925920,0.000000,0.000000
2024-08-08,21.000578,16.398575,14.475739,4.602002,6.524839
2024-08-09,11.056314,10.697696,10.580281,0.358618,0.476034
2024-08-10,3.092086,3.060304,2.911247,0.031782,0.180838
2024-08-11,6.518737,5.484406,5.696708,1.034331,0.822029
2024-08-12,16.287612,15.412867,15.473701,0.874746,0.813912
2024-08-13,8.401647,7.982189,7.568835,0.419457,0.832812
2024-08-14,8.870812,8.498492,8.572373,0.372319,0.298439
2024-08-15,12.102776,9.960624,10.827527,2.142152,1.275250
2024-08-16,9.630248,8.443537,7.873936,1.186711,1.756312
2024-08-17,1.328955,1.225879,1.229944,0.103076,0.099011
2024-08-18,3.036011,2.673731,2.398809,0.362280,0.637202
2024-08-19,5.614737,5.094122,4.843493,0.520615,0.771244
2024-08-20,6.945727,6.258023,5.781283,0.687704,1.164444
2024-08-21,6.882587,6.266350,6.469925,0.616237,0.412662
2024-08-22,4.747716,4.479441,4.548296,0.268275,0.199420
2024-08-23,8.440700,7.773784,6.956039,0.666916,1.484661
2024-08-24,2.238273,1.844406,1.746870,0.393867,0.491403
2024-08-25,1.975777,1.473704,1.593365,0.502073,0.382412
2024-08-26,4.511930,4.159815,4.042176,0.352115,0.469754
2024-08-27,11.455896,9.605893,10.129424,1.850003,1.326472
2024-08-28,10.011083,9.816483,9.737152,0.194600,0.273931
2024-08-29,5.934583,5.570979,5.225927,0.363604,0.708656
2024-08-30,6.554707,6.554707,6.524430,0.000000,0.030277
2024-08-31,1.012887,0.920111,0.955005,0.092776,0.057882
2024-09-01,6.060535,5.669007,5.895013,0.391529,0.165523
2024-09-02,4.871420,4.343074,4.730595,0.528346,0.140825
2024-09-03,4.127079,4.127079,4.127079,0.000000,0.000000
2024-09-04,9.703320,9.468748,9.364601,0.234572,0.338720
2024-09-05,8.419811,8.419811,8.369263,0.000000,0.050548
2024-09-06,15.966398,14.191493,15.027251,1.774905,0.939146
2024-09-07,2.687804,2.477468,2.477777,0.210336,0.210027
2024-09-08,3.826833,3.154713,3.181795,0.672119,0.645038
2024-09-09,8.174246,7.190467,7.396857,0.983779,0.777389
2024-09-10,5.428915,5.079781,5.263182,0.349134,0.165733
2024-09-11,9.061045,8.114038,8.104202,0.947007,0.956843
2024-09-12,6.900509,6.457072,6.900509,0.443437,0.000000
2024-09-13,4.178706,3.607082,3.450699,0.571624,0.728007
2024-09-14,1.571477,1.197774,1.048207,0.373704,0.523271
2024-09-15,2.109923,1.714304,1.746046,0.395619,0.363876
2024-09-16,5.055747,4.840786,4.986940,0.214960,0.068806
2024-09-17,6.139887,5.479661,5.704254,0.660227,0.435633
2024-09-18,10.011994,9.155527,8.867101,0.856467,1.144893
2024-09-19,6.116320,5.404152,5.531833,0.712168,0.584487
2024-09-20,5.220803,4.977006,4.847879,0.243796,0.372924
2024-09-21,1.040811,0.827820,0.814777,0.212991,0.226033
2024-09-22,2.433092,2.277385,2.300220,0.155707,0.132872
2024-09-23,5.217320,4.808678,4.703999,0.408642,0.513321
2024-09-24,4.057993,3.883247,3.920956,0.174746,0.137037
2024-09-25,2.927310,2.554704,2.473180,0.372606,0.454130
2024-09-26,4.767226,4.342147,4.425112,0.425079,0.342115
2024-09-27,2.815314,2.614178,2.668080,0.201136,0.147234
2024-09-28,0.863197,0.651027,0.705431,0.212170,0.157766
2024-09-29,0.913013,0.833238,0.844509,0.079775,0.068503
2024-09-30,4.307261,3.509777,3.630225,0.797484,0.677036
2024-10-01,8.863871,8.559316,8.819197,0.304555,0.044675
2024-10-02,8.187229,8.187229,7.999019,0.000000,0.188210
2024-10-03,7.472961,7.355559,7.177083,0.117402,0.295878
2024-10-04,4.028554,4.028554,3.977014,0.000000,0.051540
2024-10-05,0.737752,0.601628,0.622399,0.136125,0.115353
2024-10-06,1.202375,1.014301,1.048417,0.188074,0.153958
2024-10-07,5.330889,4.931600,5.213035,0.399290,0.117855
2024-10-08,4.062367,3.763377,3.603610,0.298990,0.458757
2024-10-09,3.502620,3.170483,3.258889,0.332137,0.243731
2024-10-10,4.438291,4.042815,3.880763,0.395476,0.557528
2024-10-11,3.370675,2.925080,3.174923,0.445595,0.195752
2024-10-12,1.401331,1.183681,1.244862,0.217650,0.156469
2024-10-13,1.556973,1.436628,1.409751,0.120345,0.147221
2024-10-14,4.985176,4.814479,4.587993,0.170697,0.397183
2024-10-15,9.543949,9.044522,9.543949,0.499427,0.000000
2024-10-16,6.039915,5.654722,5.823630,0.385193,0.216285
2024-10-17,3.526342,3.221341,3.225230,0.305001,0.301112
2024-10-18,3.295684,3.113406,3.216816,0.182278,0.078868
2024-10-19,0.510248,0.353086,0.420191,0.157162,0.090057
2024-10-20,1.052052,0.845425,1.028732,0.206626,0.023320
2024-10-21,3.210771,3.032237,3.126682,0.178534,0.084089
2024-10-22,3.699011,3.220618,3.351031,0.478392,0.347980
2024-10-23,3.167841,2.796497,2.660077,0.371343,0.507764
2024-10-24,3.106746,2.782237,2.851453,0.324509,0.255293
2024-10-25,6.727397,6.727397,6.727397,0.000000,0.000000
2024-10-26,1.134193,1.088737,1.033160,0.045457,0.101033
2024-10-27,0.960486,0.837087,0.827311,0.123399,0.133174
2024-10-28,3.605445,3.556491,3.503849,0.048954,0.101596
2024-10-29,5.532070,4.852696,4.809942,0.679374,0.722128
2024-10-30,3.882799,3.703242,3.636188,0.179557,0.246611
2024-10-31,4.252026,4.168663,3.728489,0.083363,0.523536
2024-11-01,7.627332,6.999292,7.107064,0.628040,0.520268
2024-11-02,0.994012,0.820892,0.817404,0.173120,0.176608
2024-11-03,4.049375,3.743393,3.697061,0.305982,0.352314
2024-11-04,5.135749,5.045797,5.117942,0.089952,0.017808
2024-11-05,6.234675,5.784256,5.681954,0.450419,0.552721
2024-11-06,19.354121,19.148617,18.776182,0.205505,0.577940
2024-11-07,5.444543,5.444543,5.427721,0.000000,0.016822
2024-11-08,3.959055,3.823083,3.745186,0.135972,0.213869
2024-11-09,1.462118,1.123964,1.026693,0.338154,0.435425
2024-11-10,10.158723,8.554329,8.561102,1.604393,1.597621
2024-11-11,13.728189,12.995350,12.860083,0.732839,0.868107
2024-11-12,22.282966,22.282966,21.752373,0.000000,0.530593
2024-11-13,21.631251,21.631251,20.867537,0.000000,0.763715
2024-11-14,16.264141,16.208263,16.264141,0.055878,0.000000
2024-11-15,11.049297,10.545258,10.292470,0.504039,0.756827
2024-11-16,3.208221,3.208221,3.160149,0.000000,0.048072
2024-11-17,4.438520,4.231753,4.173030,0.206768,0.265491
2024-11-18,10.615175,10.459956,9.984681,0.155219,0.630494
2024-11-19,8.485810,8.242735,7.628293,0.243074,0.857516
2024-11-20,6.903091,6.617914,6.348636,0.285177,0.554455
2024-11-21,8.243308,8.054192,8.183576,0.189116,0.059731
2024-11-22,5.837123,5.837123,5.814916,0.000000,0.022207
2024-11-23,1.775375,1.775375,1.689675,0.000000,0.085700
2024-11-24,3.809837,3.610821,3.541854,0.199016,0.267982
2024-11-25,9.732623,9.732623,9.732623,0.000000,0.000000
2024-11-26,11.158277,10.602010,10.199569,0.556267,0.958708
2024-11-27,5.772253,5.772253,5.595482,0.000000,0.176770
2024-11-28,4.049151,3.752798,3.539222,0.296353,0.509929
2024-11-29,3.251929,3.170391,3.162867,0.081538,0.089061
2024-11-30,1.290268,1.071366,1.030597,0.218902,0.259670
2024-12-01,1.743352,1.510086,1.581935,0.233266,0.161417
2024-12-02,6.240249,5.724949,5.562282,0.515300,0.677967
2024-12-03,5.130506,4.578339,4.474288,0.552167,0.656219
2024-12-04,5.522405,5.023460,5.100488,0.498945,0.421917
2024-12-05,40.152614,32.168985,32.538644,7.983629,7.613970
2024-12-06,8.219682,8.086128,7.853941,0.133554,0.365741
2024-12-07,2.243261,2.024357,2.081625,0.218903,0.161636
2024-12-08,2.180762,1.966597,2.005097,0.214166,0.175666
2024-12-09,12.593744,12.593744,12.593744,0.000000,0.000000
2024-12-10,11.519304,10.606858,10.678422,0.912446,0.840882
2024-12-11,5.652957,5.497874,5.652957,0.155084,0.000000
2024-12-12,6.001833,5.849247,5.819232,0.152585,0.182601
2024-12-13,3.349216,2.996085,3.243968,0.353131,0.105248
2024-12-14,1.953705,1.837841,1.817047,0.115864,0.136658
2024-12-15,2.910359,2.580525,2.604024,0.329834,0.306335
2024-12-16,6.490787,6.337597,6.092580,0.153190,0.398207
2024-12-17,5.342915,5.016064,5.102706,0.326851,0.240208
2024-12-18,11.620322,11.620322,11.380184,0.000000,0.240138
2024-12-19,15.200807,15.200807,15.200807,0.000000,0.000000
2024-12-20,18.157599,17.416258,17.533356,0.741341,0.624243
2024-12-21,4.576479,4.416340,4.383279,0.160139,0.193200
2024-12-22,5.291987,5.111826,4.976380,0.180161,0.315606
2024-12-23,10.934405,10.934405,10.934405,0.000000,0.000000
2024-12-24,5.672251,5.263612,5.267119,0.408639,0.405132
2024-12-25,4.087808,3.814213,3.767957,0.273595,0.319851
2024-12-26,6.471198,5.929322,6.009684,0.541877,0.461514
2024-12-27,6.858508,6.714302,6.421023,0.144206,0.437485
2024-12-28,1.602933,1.455458,1.552621,0.147475,0.050313
2024-12-29,1.920304,1.649742,1.715124,0.270562,0.205179
2024-12-30,6.915046,6.470178,6.078468,0.444868,0.836578
2024-12-31,5.169667,4.619977,4.594298,0.549689,0.575369
2025-01-01,2.104801,1.797464,1.769885,0.307336,0.334915
2025-01-02,4.804393,4.199241,4.260147,0.605153,0.544246
2025-01-03,2.600615,2.600615,2.392545,0.000000,0.208069
2025-01-04,0.956668,0.811678,0.804463,0.144989,0.152204
2025-01-05,1.034967,0.773438,0.774915,0.261529,0.260052
2025-01-06,4.266987,3.775236,3.641866,0.491751,0.625121
2025-01-07,6.577506,6.250580,6.441889,0.326926,0.135617
2025-01-08,8.610223,7.528157,7.715648,1.082066,0.894575
2025-01-09,8.372513,7.763186,7.508729,0.609327,0.863784
2025-01-10,11.939255,9.072662,9.214694,2.866593,2.724561
2025-01-11,1.053577,0.882899,0.867119,0.170679,0.186458
2025-01-12,1.357875,1.249819,1.220320,0.108056,0.137555
2025-01-13,13.847252,13.847252,13.740951,0.000000,0.106301
2025-01-14,6.753759,5.791185,5.406823,0.962574,1.346936
2025-01-15,5.647737,4.450755,4.670472,1.196982,0.977265
2025-01-16,6.324702,5.868073,5.775717,0.456629,0.548985
2025-01-17,5.307298,4.843549,4.959688,0.463749,0.347611
2025-01-18,4.959664,4.277411,4.244313,0.682253,0.715351
2025-01-19,14.957902,14.957902,14.957902,0.000000,0.000000
2025-01-20,53.178552,53.178552,53.178552,0.000000,0.000000
2025-01-21,16.542896,16.542896,16.542896,0.000000,0.000000
2025-01-22,5.717328,5.350882,5.431273,0.366447,0.286055
2025-01-23,27.435654,18.206043,18.051617,9.229611,9.384037
2025-01-24,6.683790,6.178166,5.839875,0.505624,0.843915
2025-01-25,1.594562,1.176810,1.213207,0.417752,0.381355
2025-01-26,2.042560,1.681358,1.914820,0.361202,0.127740
2025-01-27,16.287831,16.287831,16.287831,0.000000,0.000000
2025-01-28,6.708484,6.302186,5.883580,0.406298,0.824904
2025-01-29,7.643077,7.643077,7.518123,0.000000,0.124954
2025-01-30,3.536938,3.254036,3.225322,0.282902,0.311617
2025-01-31,4.012151,3.846433,3.778893,0.165718,0.233258
2025-02-01,2.066473,1.877503,1.906597,0.188970,0.159876
2025-02-02,10.942093,10.942093,10.756345,0.000000,0.185748
2025-02-03,29.752590,29.752590,29.752590,0.000000,0.000000
2025-02-04,13.031485,12.110540,11.763637,0.920945,1.267848
2025-02-05,6.426161,6.426161,6.426161,0.000000,0.000000
2025-02-06,6.309144,6.309144,6.309144,0.000000,0.000000
2025-02-07,7.967682,7.628697,7.211790,0.338985,0.755893
2025-02-08,1.439314,1.240131,1.275997,0.199184,0.163317
2025-02-09,2.587766,2.338779,2.284960,0.248987,0.302806
2025-02-10,4.163930,4.137799,3.925118,0.026131,0.238812
2025-02-11,3.215878,2.901216,3.061847,0.314662,0.154031
2025-02-12,7.668867,6.117592,5.833778,1.551275,1.835089
2025-02-13,3.524576,3.524576,3.524576,0.000000,0.000000
2025-02-14,3.286018,3.267231,3.133156,0.018787,0.152862
2025-02-15,0.684928,0.603304,0.619928,0.081624,0.065000
2025-02-16,0.917761,0.705305,0.737836,0.212456,0.179925
2025-02-17,1.819986,1.738466,1.698771,0.081520,0.121215
2025-02-18,4.069747,3.818720,3.664574,0.251027,0.405173
2025-02-19,2.457263,2.441350,2.300751,0.015913,0.156512
2025-02-20,1.818336,1.680181,1.698955,0.138155,0.119381
2025-02-21,5.264936,5.096616,4.864683,0.168320,0.400253
2025-02-22,0.642150,0.481214,0.521061,0.160936,0.121089
2025-02-23,0.631943,0.506352,0.507304,0.125590,0.124639
2025-02-24,6.033753,6.033753,5.964669,0.000000,0.069084
2025-02-25,21.692916,21.692916,21.692916,0.000000,0.000000
2025-02-26,18.403012,18.403012,17.535089,0.000000,0.867923
2025-02-27,11.103081,11.103081,10.989287,0.000000,0.113793
2025-02-28,28.013799,28.013799,27.328894,0.000000,0.684905
2025-03-01,4.008215,3.895774,3.953563,0.112441,0.054652
2025-03-02,17.800115,17.800115,17.800115,0.000000,0.000000
2025-03-03,26.156612,26.156612,26.156612,0.000000,0.000000
2025-03-04,31.523639,31.523639,30.746430,0.000000,0.777209
2025-03-05,14.852887,14.813595,14.852887,0.039292,0.000000
2025-03-06,14.030696,13.432266,13.051870,0.598430,0.978826
2025-03-07,36.291245,35.935029,32.728950,0.356216,3.562294
2025-03-08,3.648557,3.432837,3.357602,0.215720,0.290955
2025-03-09,9.576481,8.775062,8.746206,0.801419,0.830275
2025-03-10,22.772255,22.772255,22.772255,0.000000,0.000000
2025-03-11,22.139550,21.220489,22.139550,0.919061,0.000000
2025-03-12,10.959859,10.343252,9.971541,0.616607,0.988317
2025-03-13,7.752795,7.752795,7.752795,0.000000,0.000000
2025-03-14,6.225038,5.718334,5.403716,0.506704,0.821321
2025-03-15,1.098382,0.920733,0.961908,0.177649,0.136474
2025-03-16,6.204347,5.280941,4.976222,0.923406,1.228126
2025-03-17,4.957134,4.582861,4.536693,0.374274,0.420442
2025-03-18,4.674890,4.674890,4.606045,0.000000,0.068845
2025-03-19,6.218865,5.847339,5.997484,0.371526,0.221381
2025-03-20,5.023705,5.023705,4.902197,0.000000,0.121508
2025-03-21,2.881861,2.680294,2.721861,0.201567,0.159999
2025-03-22,0.476916,0.310589,0.345953,0.166327,0.130963
2025-03-23,1.076903,0.873927,0.928599,0.202976,0.148303
2025-03-24,3.623272,3.514146,3.457213,0.109126,0.166058
2025-03-25,3.558087,3.382583,3.342576,0.175504,0.215512
2025-03-26,3.205441,3.069352,3.153868,0.136089,0.051573
2025-03-27,2.797849,2.417471,2.602000,0.380378,0.195849
2025-03-28,3.651447,3.651447,3.591455,0.000000,0.059993
2025-03-29,2.738638,2.738638,2.738638,0.000000,0.000000
2025-03-30,2.624362,2.479744,2.362340,0.144617,0.262022
2025-03-31,6.781180,6.339640,6.415233,0.441540,0.365947
2025-04-01,4.446503,4.304060,4.350655,0.142443,0.095848
2025-04-02,13.765284,11.663128,13.243893,2.102156,0.521391
2025-04-03,7.252727,7.149086,6.709514,0.103640,0.543213
2025-04-04,11.055695,11.055695,11.055695,0.000000,0.000000
2025-04-05,1.717481,1.449893,1.400505,0.267587,0.316976
2025-04-06,11.198560,11.198560,11.198560,0.000000,0.000000
2025-04-07,37.957417,37.411085,37.356228,0.546331,0.601189
2025-04-08,11.765141,10.663882,10.663484,1.101259,1.101657
2025-04-09,25.133751,25.049016,24.466911,0.084734,0.666839
2025-04-10,9.554119,9.554119,9.514023,0.000000,0.040096
2025-04-11,8.057812,7.646839,7.260286,0.410972,0.797526
2025-04-12,3.486341,3.141788,3.123840,0.344553,0.362502
2025-04-13,6.506259,5.818476,5.788252,0.687784,0.718007
2025-04-14,6.886417,5.961730,5.759051,0.924687,1.127366
2025-04-15,3.913539,3.462591,3.331925,0.450949,0.581614
2025-04-16,4.861408,4.470518,4.722335,0.390891,0.139074
2025-04-17,2.395367,2.059849,2.012880,0.335518,0.382486
2025-04-18,0.636023,0.494350,0.540160,0.141673,0.095863
2025-04-19,0.755929,0.644041,0.628117,0.111888,0.127812
2025-04-20,0.964817,0.679915,0.681326,0.284902,0.283491
2025-04-21,4.828183,4.175708,3.943301,0.652476,0.884883
2025-04-22,9.088639,6.955365,7.179796,2.133274,1.908843
2025-04-23,6.184343,6.065818,5.546203,0.118525,0.638140
2025-04-24,3.017999,2.715907,2.739603,0.302092,0.278396
2025-04-25,3.685549,3.534476,3.480811,0.151072,0.204738
2025-04-26,1.250761,0.972978,0.948811,0.277783,0.301950
2025-04-27,1.486410,1.164641,1.231994,0.321769,0.254416
2025-04-28,2.911379,2.663100,2.666249,0.248279,0.245129
2025-04-29,2.668384,2.367961,2.427794,0.300423,0.240590
2025-04-30,2.845911,2.418308,2.567759,0.427603,0.278152
2025-05-01,2.354561,2.134031,2.151354,0.220531,0.203207
2025-05-02,2.087898,1.614186,1.682766,0.473712,0.405132
2025-05-03,0.611930,0.463072,0.499880,0.148858,0.112050
2025-05-04,1.268267,0.994134,1.091867,0.274132,0.176400
2025-05-05,2.265644,1.882422,2.044953,0.383222,0.220690
2025-05-06,2.349816,2.060229,2.001981,0.289587,0.347834
2025-05-07,2.700631,2.201817,2.348483,0.498813,0.352148
2025-05-08,5.490676,4.775566,4.566668,0.715110,0.924008
2025-05-09,3.701749,3.455996,3.534800,0.245753,0.166949
2025-05-10,1.809554,1.680711,1.535292,0.128843,0.274262
2025-05-11,3.022184,2.467281,2.515569,0.554903,0.506615
2025-05-12,6.011393,5.205152,5.493776,0.806240,0.517617
2025-05-13,3.412510,3.098103,2.986220,0.314407,0.426290
2025-05-14,2.262621,1.841398,1.770344,0.421223,0.492277
2025-05-15,3.472876,3.037802,3.058443,0.435074,0.414434
2025-05-16,1.988556,1.631569,1.627643,0.356988,0.360914
2025-05-17,1.184370,0.960703,0.960864,0.223668,0.223507
2025-05-18,3.085310,2.345094,2.365415,0.740216,0.719895
2025-05-19,4.832483,4.050713,3.903676,0.781770,0.928806
2025-05-20,3.887391,3.458101,3.583808,0.429290,0.303583
2025-05-21,7.898601,6.805908,6.881592,1.092693,1.017009
2025-05-22,5.321688,4.841719,4.763636,0.479968,0.558051
